Customer Postal Code;Customer Key;Customer ID;Customer Name;Customer Segment;Customer City;State Key;Customer State;Customer Region
97477;1254;DK-12835;Damala Kotsonis;Corporate;Springfield;36;Oregon;West
37064;1255;DK-12835;Damala Kotsonis;Corporate;Franklin;41;Tennessee;South
22153;1256;DK-12835;Damala Kotsonis;Corporate;Springfield;45;Virginia;South
95661;1257;DK-12835;Damala Kotsonis;Corporate;Roseville;4;California;West
77095;1258;DK-12835;Damala Kotsonis;Corporate;Houston;42;Texas;Central
97206;1259;DK-12835;Damala Kotsonis;Corporate;Portland;36;Oregon;West
10024;1260;DK-12835;Damala Kotsonis;Corporate;New York City;31;New York;East
94122;1261;DK-12835;Damala Kotsonis;Corporate;San Francisco;4;California;West
68025;1262;DK-12835;Damala Kotsonis;Corporate;Fremont;26;Nebraska;Central
53142;1263;DK-12895;Dana Kaydos;Consumer;Kenosha;48;Wisconsin;Central
33023;1264;DK-12895;Dana Kaydos;Consumer;Miramar;9;Florida;South
37064;1265;DK-12895;Dana Kaydos;Consumer;Franklin;41;Tennessee;South
61107;1266;DK-12895;Dana Kaydos;Consumer;Rockford;12;Illinois;Central
98103;1267;DK-12895;Dana Kaydos;Consumer;Seattle;46;Washington;West
42420;1268;DK-12985;Darren Koutras;Consumer;Henderson;16;Kentucky;South
60610;1269;DK-12985;Darren Koutras;Consumer;Chicago;12;Illinois;Central
94122;1270;DK-12985;Darren Koutras;Consumer;San Francisco;4;California;West
37075;1271;DK-12985;Darren Koutras;Consumer;Hendersonville;41;Tennessee;South
97477;1272;DK-12985;Darren Koutras;Consumer;Springfield;36;Oregon;West
98103;1273;DK-13090;Dave Kipp;Consumer;Seattle;46;Washington;West
22153;1274;DK-13090;Dave Kipp;Consumer;Springfield;45;Virginia;South
68025;1275;DK-13090;Dave Kipp;Consumer;Fremont;26;Nebraska;Central
11561;1276;DK-13090;Dave Kipp;Consumer;Long Beach;31;New York;East
20735;1277;DK-13090;Dave Kipp;Consumer;Clinton;19;Maryland;East
32839;1278;DK-13090;Dave Kipp;Consumer;Orlando;9;Florida;South
75007;1279;DK-13090;Dave Kipp;Consumer;Carrollton;42;Texas;Central
62521;1280;DK-13150;David Kendrick;Corporate;Decatur;12;Illinois;Central
10009;1281;DK-13150;David Kendrick;Corporate;New York City;31;New York;East
19140;1282;DK-13225;Dean Katz;Corporate;Philadelphia;37;Pennsylvania;East
60653;1283;DK-13225;Dean Katz;Corporate;Chicago;12;Illinois;Central
92804;1284;DK-13225;Dean Katz;Corporate;Anaheim;4;California;West
92646;1285;DK-13225;Dean Katz;Corporate;Huntington Beach;4;California;West
14609;1286;DK-13225;Dean Katz;Corporate;Rochester;31;New York;East
10011;1287;DK-13225;Dean Katz;Corporate;New York City;31;New York;East
94109;1288;DK-13225;Dean Katz;Corporate;San Francisco;4;California;West
10035;1289;DK-13225;Dean Katz;Corporate;New York City;31;New York;East
43302;1290;DK-13375;Dennis Kane;Consumer;Marion;34;Ohio;East
92105;1291;DK-13375;Dennis Kane;Consumer;San Diego;4;California;West
10024;1292;DK-13375;Dennis Kane;Consumer;New York City;31;New York;East
48185;1293;DK-13375;Dennis Kane;Consumer;Westland;21;Michigan;Central
98105;1294;DK-13375;Dennis Kane;Consumer;Seattle;46;Washington;West
79605;1295;DK-13375;Dennis Kane;Consumer;Abilene;42;Texas;Central
98115;1296;DK-13375;Dennis Kane;Consumer;Seattle;46;Washington;West
17602;1297;DK-13375;Dennis Kane;Consumer;Lancaster;37;Pennsylvania;East
45231;1298;DL-12865;Dan Lawera;Consumer;Cincinnati;34;Ohio;East
10011;1299;DL-12865;Dan Lawera;Consumer;New York City;31;New York;East
76248;1300;DL-12865;Dan Lawera;Consumer;Keller;42;Texas;Central
33012;1301;DL-12865;Dan Lawera;Consumer;Hialeah;9;Florida;South
27405;1302;DL-12865;Dan Lawera;Consumer;Greensboro;32;North Carolina;South
33142;1303;DL-12865;Dan Lawera;Consumer;Miami;9;Florida;South
90805;1304;DL-12865;Dan Lawera;Consumer;Long Beach;4;California;West
92054;1305;DL-12925;Daniel Lacy;Consumer;Oceanside;4;California;West
55122;1306;DL-12925;Daniel Lacy;Consumer;Eagan;22;Minnesota;Central
46060;1307;DL-12925;Daniel Lacy;Consumer;Noblesville;13;Indiana;Central
55407;1308;DL-12925;Daniel Lacy;Consumer;Minneapolis;22;Minnesota;Central
11561;1309;DL-12925;Daniel Lacy;Consumer;Long Beach;31;New York;East
27834;1310;DL-12925;Daniel Lacy;Consumer;Greenville;32;North Carolina;South
10024;1311;DL-13315;Delfina Latchford;Consumer;New York City;31;New York;East
19134;1312;DL-13315;Delfina Latchford;Consumer;Philadelphia;37;Pennsylvania;East
10035;1313;DL-13315;Delfina Latchford;Consumer;New York City;31;New York;East
91730;1314;DL-13315;Delfina Latchford;Consumer;Rancho Cucamonga;4;California;West
37918;1315;DL-13315;Delfina Latchford;Consumer;Knoxville;41;Tennessee;South
30318;1316;DL-13315;Delfina Latchford;Consumer;Atlanta;10;Georgia;South
60441;1317;DL-13315;Delfina Latchford;Consumer;Romeoville;12;Illinois;Central
60653;1318;DL-13315;Delfina Latchford;Consumer;Chicago;12;Illinois;Central
88001;1319;DL-13330;Denise Leinenbach;Consumer;Las Cruces;30;New Mexico;West
28027;1320;DL-13330;Denise Leinenbach;Consumer;Concord;32;North Carolina;South
10009;1321;DL-13330;Denise Leinenbach;Consumer;New York City;31;New York;East
46226;1322;DL-13330;Denise Leinenbach;Consumer;Lawrence;13;Indiana;Central
94110;1323;DL-13495;Dionis Lloyd;Corporate;San Francisco;4;California;West
10024;1324;DL-13495;Dionis Lloyd;Corporate;New York City;31;New York;East
31907;1325;DL-13495;Dionis Lloyd;Corporate;Columbus;10;Georgia;South
19120;1326;DL-13495;Dionis Lloyd;Corporate;Philadelphia;37;Pennsylvania;East
48227;1327;DL-13495;Dionis Lloyd;Corporate;Detroit;21;Michigan;Central
99207;1328;DL-13495;Dionis Lloyd;Corporate;Spokane;46;Washington;West
85224;1329;DL-13495;Dionis Lloyd;Corporate;Chandler;2;Arizona;West
91360;1330;DL-13495;Dionis Lloyd;Corporate;Thousand Oaks;4;California;West
77506;1331;Dl-13600;Dorris liebe;Corporate;Pasadena;42;Texas;Central
44105;1332;Dl-13600;Dorris liebe;Corporate;Cleveland;34;Ohio;East
98105;1333;Dl-13600;Dorris liebe;Corporate;Seattle;46;Washington;West
10035;1334;Dl-13600;Dorris liebe;Corporate;New York City;31;New York;East
48146;1335;DM-12955;Dario Medina;Corporate;Lincoln Park;21;Michigan;Central
95823;1336;DM-12955;Dario Medina;Corporate;Sacramento;4;California;West
77036;1337;DM-12955;Dario Medina;Corporate;Houston;42;Texas;Central
85204;1338;DM-12955;Dario Medina;Corporate;Mesa;2;Arizona;West
45014;1339;DM-12955;Dario Medina;Corporate;Fairfield;34;Ohio;East
85364;1340;DM-12955;Dario Medina;Corporate;Yuma;2;Arizona;West
37211;1341;DM-12955;Dario Medina;Corporate;Nashville;41;Tennessee;South
92024;1342;DM-13015;Darrin Martin;Consumer;Encinitas;4;California;West
78207;1343;DM-13015;Darrin Martin;Consumer;San Antonio;42;Texas;Central
37604;1344;DM-13015;Darrin Martin;Consumer;Johnson City;41;Tennessee;South
77070;1345;DM-13015;Darrin Martin;Consumer;Houston;42;Texas;Central
19143;1346;DM-13015;Darrin Martin;Consumer;Philadelphia;37;Pennsylvania;East
10009;1347;DM-13015;Darrin Martin;Consumer;New York City;31;New York;East
43130;1348;DM-13015;Darrin Martin;Consumer;Lancaster;34;Ohio;East
30076;1349;DM-13345;Denise Monton;Corporate;Roswell;10;Georgia;South
43055;1350;DM-13345;Denise Monton;Corporate;Newark;34;Ohio;East
50315;1351;DM-13345;Denise Monton;Corporate;Des Moines;14;Iowa;Central
28806;1352;DM-13345;Denise Monton;Corporate;Asheville;32;North Carolina;South
94109;1353;DM-13345;Denise Monton;Corporate;San Francisco;4;California;West
10024;1354;DM-13345;Denise Monton;Corporate;New York City;31;New York;East
7050;1355;DM-13345;Denise Monton;Corporate;Orange;29;New Jersey;East
14609;1356;DM-13345;Denise Monton;Corporate;Rochester;31;New York;East
77070;1357;DM-13525;Don Miller;Corporate;Houston;42;Texas;Central
32137;1358;DM-13525;Don Miller;Corporate;Palm Coast;9;Florida;South
10035;1359;DM-13525;Don Miller;Corporate;New York City;31;New York;East
94122;1360;DN-13690;Duane Noonan;Consumer;San Francisco;4;California;West
94109;1361;DN-13690;Duane Noonan;Consumer;San Francisco;4;California;West
21044;1362;DN-13690;Duane Noonan;Consumer;Columbia;19;Maryland;East
98115;1363;DN-13690;Duane Noonan;Consumer;Seattle;46;Washington;West
10011;1364;DN-13690;Duane Noonan;Consumer;New York City;31;New York;East
92553;1365;DN-13690;Duane Noonan;Consumer;Moreno Valley;4;California;West
74133;1366;DN-13690;Duane Noonan;Consumer;Tulsa;35;Oklahoma;Central
33024;1367;DO-13435;Denny Ordway;Consumer;Pembroke Pines;9;Florida;South
10035;1368;DO-13435;Denny Ordway;Consumer;New York City;31;New York;East
85204;1369;DO-13435;Denny Ordway;Consumer;Mesa;2;Arizona;West
90036;1370;DO-13435;Denny Ordway;Consumer;Los Angeles;4;California;West
98103;1371;DO-13435;Denny Ordway;Consumer;Seattle;46;Washington;West
43229;1372;DO-13435;Denny Ordway;Consumer;Columbus;34;Ohio;East
97206;1373;DO-13435;Denny Ordway;Consumer;Portland;36;Oregon;West
84106;1374;DO-13435;Denny Ordway;Consumer;Salt Lake City;43;Utah;West
90036;1375;DO-13645;Doug O'Connell;Consumer;Los Angeles;4;California;West
1841;1376;DO-13645;Doug O'Connell;Consumer;Lawrence;20;Massachusetts;East
33437;1377;DO-13645;Doug O'Connell;Consumer;Boynton Beach;9;Florida;South
77036;1378;DO-13645;Doug O'Connell;Consumer;Houston;42;Texas;Central
84106;1379;DO-13645;Doug O'Connell;Consumer;Salt Lake City;43;Utah;West
7501;1380;DO-13645;Doug O'Connell;Consumer;Paterson;29;New Jersey;East
71603;1381;DO-13645;Doug O'Connell;Consumer;Pine Bluff;3;Arkansas;South
47150;1382;DP-13000;Darren Powers;Consumer;New Albany;13;Indiana;Central
90004;1383;DP-13000;Darren Powers;Consumer;Los Angeles;4;California;West
33311;1384;DP-13000;Darren Powers;Consumer;Fort Lauderdale;9;Florida;South
77041;1385;DP-13000;Darren Powers;Consumer;Houston;42;Texas;Central
44105;1386;DP-13000;Darren Powers;Consumer;Cleveland;34;Ohio;East
77095;1387;DP-13000;Darren Powers;Consumer;Houston;42;Texas;Central
60610;1388;DP-13000;Darren Powers;Consumer;Chicago;12;Illinois;Central
10035;1389;DP-13000;Darren Powers;Consumer;New York City;31;New York;East
75007;1390;DP-13000;Darren Powers;Consumer;Carrollton;42;Texas;Central
93905;1391;DP-13105;Dave Poirier;Corporate;Salinas;4;California;West
10035;1392;DP-13105;Dave Poirier;Corporate;New York City;31;New York;East
90032;1393;DP-13105;Dave Poirier;Corporate;Los Angeles;4;California;West
11550;1394;DP-13105;Dave Poirier;Corporate;Hempstead;31;New York;East
83642;1395;DP-13105;Dave Poirier;Corporate;Meridian;11;Idaho;West
98115;1396;DP-13105;Dave Poirier;Corporate;Seattle;46;Washington;West
54703;1397;DP-13105;Dave Poirier;Corporate;Eau Claire;48;Wisconsin;Central
19134;1398;DP-13105;Dave Poirier;Corporate;Philadelphia;37;Pennsylvania;East
10035;1399;DP-13165;David Philippe;Consumer;New York City;31;New York;East
60610;1400;DP-13165;David Philippe;Consumer;Chicago;12;Illinois;Central
84107;1401;Dp-13240;Dean percer;Home Office;Murray;43;Utah;West
7090;1402;Dp-13240;Dean percer;Home Office;Westfield;29;New Jersey;East
2151;1403;Dp-13240;Dean percer;Home Office;Revere;20;Massachusetts;East
28205;1404;Dp-13240;Dean percer;Home Office;Charlotte;32;North Carolina;South
98115;1405;Dp-13240;Dean percer;Home Office;Seattle;46;Washington;West
85023;1406;Dp-13240;Dean percer;Home Office;Phoenix;2;Arizona;West
10035;1407;Dp-13240;Dean percer;Home Office;New York City;31;New York;East
37918;1408;Dp-13240;Dean percer;Home Office;Knoxville;41;Tennessee;South
55369;1409;Dp-13240;Dean percer;Home Office;Maple Grove;22;Minnesota;Central
19143;1410;Dp-13240;Dean percer;Home Office;Philadelphia;37;Pennsylvania;East
6708;1411;Dp-13240;Dean percer;Home Office;Waterbury;6;Connecticut;East
61604;1412;DP-13390;Dennis Pardue;Home Office;Peoria;12;Illinois;Central
94110;1413;DP-13390;Dennis Pardue;Home Office;San Francisco;4;California;West
90004;1414;DP-13390;Dennis Pardue;Home Office;Los Angeles;4;California;West
35401;1415;DP-13390;Dennis Pardue;Home Office;Tuscaloosa;1;Alabama;South
38401;1416;DP-13390;Dennis Pardue;Home Office;Columbia;41;Tennessee;South
53132;1417;DP-13390;Dennis Pardue;Home Office;Franklin;48;Wisconsin;Central
89031;1418;DP-13390;Dennis Pardue;Home Office;North Las Vegas;27;Nevada;West
60505;1419;DP-13390;Dennis Pardue;Home Office;Aurora;12;Illinois;Central
19120;1420;DP-13390;Dennis Pardue;Home Office;Philadelphia;37;Pennsylvania;East
60623;1421;DR-12880;Dan Reichenbach;Corporate;Chicago;12;Illinois;Central
10009;1422;DR-12880;Dan Reichenbach;Corporate;New York City;31;New York;East
43055;1423;DR-12880;Dan Reichenbach;Corporate;Newark;34;Ohio;East
97030;1424;DR-12880;Dan Reichenbach;Corporate;Gresham;36;Oregon;West
90301;1425;DR-12880;Dan Reichenbach;Corporate;Inglewood;4;California;West
10035;1426;DR-12880;Dan Reichenbach;Corporate;New York City;31;New York;East
33180;1427;DR-12880;Dan Reichenbach;Corporate;Miami;9;Florida;South
10011;1428;DR-12880;Dan Reichenbach;Corporate;New York City;31;New York;East
6460;1429;DR-12880;Dan Reichenbach;Corporate;Milford;6;Connecticut;East
2038;1430;DR-12940;Daniel Raglin;Home Office;Franklin;20;Massachusetts;East
60610;1431;DR-12940;Daniel Raglin;Home Office;Chicago;12;Illinois;Central
33021;1432;DR-12940;Daniel Raglin;Home Office;Hollywood;9;Florida;South
70601;1433;DR-12940;Daniel Raglin;Home Office;Lake Charles;17;Louisiana;South
61761;1434;DR-12940;Daniel Raglin;Home Office;Normal;12;Illinois;Central
2908;1435;DR-12940;Daniel Raglin;Home Office;Providence;38;Rhode Island;East
60505;1436;DR-12940;Daniel Raglin;Home Office;Aurora;12;Illinois;Central
87105;1437;DR-12940;Daniel Raglin;Home Office;Albuquerque;30;New Mexico;West
98115;1438;DS-13030;Darrin Sayre;Home Office;Seattle;46;Washington;West
80013;1439;DS-13030;Darrin Sayre;Home Office;Aurora;5;Colorado;West
10009;1440;DS-13030;Darrin Sayre;Home Office;New York City;31;New York;East
94122;1441;DS-13030;Darrin Sayre;Home Office;San Francisco;4;California;West
48227;1442;DS-13180;David Smith;Corporate;Detroit;21;Michigan;Central
79109;1443;DS-13180;David Smith;Corporate;Amarillo;42;Texas;Central
78207;1444;DS-13180;David Smith;Corporate;San Antonio;42;Texas;Central
77095;1445;DS-13180;David Smith;Corporate;Houston;42;Texas;Central
94122;1446;DS-13180;David Smith;Corporate;San Francisco;4;California;West
19140;1447;DS-13180;David Smith;Corporate;Philadelphia;37;Pennsylvania;East
92037;1448;DS-13180;David Smith;Corporate;San Diego;4;California;West
31907;1449;DS-13180;David Smith;Corporate;Columbus;10;Georgia;South
14701;1450;DS-13180;David Smith;Corporate;Jamestown;31;New York;East
90036;1451;DV-13045;Darrin Van Huff;Corporate;Los Angeles;4;California;West
19143;1452;DV-13045;Darrin Van Huff;Corporate;Philadelphia;37;Pennsylvania;East
92037;1453;DV-13045;Darrin Van Huff;Corporate;San Diego;4;California;West
38109;1454;DV-13045;Darrin Van Huff;Corporate;Memphis;41;Tennessee;South
32216;1455;DV-13045;Darrin Van Huff;Corporate;Jacksonville;9;Florida;South
80219;1456;DV-13465;Dianna Vittorini;Consumer;Denver;5;Colorado;West
90004;1457;DV-13465;Dianna Vittorini;Consumer;Los Angeles;4;California;West
55407;1458;DV-13465;Dianna Vittorini;Consumer;Minneapolis;22;Minnesota;Central
11572;1459;DV-13465;Dianna Vittorini;Consumer;Oceanside;31;New York;East
90049;1460;DV-13465;Dianna Vittorini;Consumer;Los Angeles;4;California;West
11561;1461;DV-13465;Dianna Vittorini;Consumer;Long Beach;31;New York;East
77095;1462;DW-13195;David Wiener;Corporate;Houston;42;Texas;Central
37918;1463;DW-13195;David Wiener;Corporate;Knoxville;41;Tennessee;South
97756;1464;DW-13195;David Wiener;Corporate;Redmond;36;Oregon;West
87105;1465;DW-13195;David Wiener;Corporate;Albuquerque;30;New Mexico;West
97477;1466;DW-13195;David Wiener;Corporate;Springfield;36;Oregon;West
90045;1467;DW-13195;David Wiener;Corporate;Los Angeles;4;California;West
55044;1468;DW-13480;Dianna Wilson;Home Office;Lakeville;22;Minnesota;Central
48205;1469;DW-13480;Dianna Wilson;Home Office;Detroit;21;Michigan;Central
94601;1470;DW-13480;Dianna Wilson;Home Office;Oakland;4;California;West
40214;1471;DW-13480;Dianna Wilson;Home Office;Louisville;16;Kentucky;South
92024;1472;DW-13480;Dianna Wilson;Home Office;San Diego;4;California;West
98105;1473;DW-13540;Don Weiss;Consumer;Seattle;46;Washington;West
38301;1474;DW-13540;Don Weiss;Consumer;Jackson;41;Tennessee;South
10024;1475;DW-13540;Don Weiss;Consumer;New York City;31;New York;East
77070;1476;DW-13540;Don Weiss;Consumer;Houston;42;Texas;Central
75220;1477;DW-13540;Don Weiss;Consumer;Dallas;42;Texas;Central
43229;1478;DW-13585;Dorothy Wardle;Corporate;Columbus;34;Ohio;East
7090;1479;DW-13585;Dorothy Wardle;Corporate;Westfield;29;New Jersey;East
28314;1480;DW-13585;Dorothy Wardle;Corporate;Fayetteville;32;North Carolina;South
94109;1481;DW-13585;Dorothy Wardle;Corporate;San Francisco;4;California;West
42301;1482;DW-13585;Dorothy Wardle;Corporate;Owensboro;16;Kentucky;South
98026;1483;DW-13585;Dorothy Wardle;Corporate;Edmonds;46;Washington;West
45373;1484;DW-13585;Dorothy Wardle;Corporate;Troy;34;Ohio;East
28205;1485;EA-14035;Erin Ashbrook;Corporate;Charlotte;32;North Carolina;South
29203;1486;EA-14035;Erin Ashbrook;Corporate;Columbia;39;South Carolina;South
60623;1487;EA-14035;Erin Ashbrook;Corporate;Chicago;12;Illinois;Central
75007;1488;EA-14035;Erin Ashbrook;Corporate;Carrollton;42;Texas;Central
19134;1489;EA-14035;Erin Ashbrook;Corporate;Philadelphia;37;Pennsylvania;East
90008;1490;EA-14035;Erin Ashbrook;Corporate;Los Angeles;4;California;West
43229;1491;EA-14035;Erin Ashbrook;Corporate;Columbus;34;Ohio;East
65807;1492;EA-14035;Erin Ashbrook;Corporate;Springfield;24;Missouri;Central
19143;1493;EA-14035;Erin Ashbrook;Corporate;Philadelphia;37;Pennsylvania;East
91104;1494;EA-14035;Erin Ashbrook;Corporate;Pasadena;4;California;West
77340;1495;EA-14035;Erin Ashbrook;Corporate;Huntsville;42;Texas;Central
10011;1496;EA-14035;Erin Ashbrook;Corporate;New York City;31;New York;East
45040;1497;EA-14035;Erin Ashbrook;Corporate;Mason;34;Ohio;East
44312;1498;EB-13705;Ed Braxton;Corporate;Akron;34;Ohio;East
10024;1499;EB-13705;Ed Braxton;Corporate;New York City;31;New York;East
76106;1500;EB-13705;Ed Braxton;Corporate;Fort Worth;42;Texas;Central
92105;1501;EB-13705;Ed Braxton;Corporate;San Diego;4;California;West
92804;1502;EB-13705;Ed Braxton;Corporate;Anaheim;4;California;West
94122;1503;EB-13705;Ed Braxton;Corporate;San Francisco;4;California;West
77095;1504;EB-13705;Ed Braxton;Corporate;Houston;42;Texas;Central
19140;1505;EB-13705;Ed Braxton;Corporate;Philadelphia;37;Pennsylvania;East
76063;1506;EB-13705;Ed Braxton;Corporate;Mansfield;42;Texas;Central
98103;1507;EB-13750;Edward Becker;Corporate;Seattle;46;Washington;West
35244;1508;EB-13750;Edward Becker;Corporate;Hoover;1;Alabama;South
78664;1509;EB-13750;Edward Becker;Corporate;Round Rock;42;Texas;Central
33317;1510;EB-13750;Edward Becker;Corporate;Plantation;9;Florida;South
94110;1511;EB-13750;Edward Becker;Corporate;San Francisco;4;California;West
92677;1512;EB-13750;Edward Becker;Corporate;Laguna Niguel;4;California;West
14215;1513;EB-13750;Edward Becker;Corporate;Buffalo;31;New York;East
10011;1514;EB-13750;Edward Becker;Corporate;New York City;31;New York;East
22204;1515;EB-13750;Edward Becker;Corporate;Arlington;45;Virginia;South
45231;1516;EB-13750;Edward Becker;Corporate;Cincinnati;34;Ohio;East
98105;1517;EB-13840;Ellis Ballard;Corporate;Seattle;46;Washington;West
10035;1518;EB-13840;Ellis Ballard;Corporate;New York City;31;New York;East
60623;1519;EB-13840;Ellis Ballard;Corporate;Chicago;12;Illinois;Central
23223;1520;EB-13840;Ellis Ballard;Corporate;Richmond;45;Virginia;South
98103;1521;EB-13840;Ellis Ballard;Corporate;Seattle;46;Washington;West
84057;1522;EB-13870;Emily Burns;Consumer;Orem;43;Utah;West
10035;1523;EB-13870;Emily Burns;Consumer;New York City;31;New York;East
85023;1524;EB-13870;Emily Burns;Consumer;Phoenix;2;Arizona;West
